,objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1058,1237663784741961916,17.630457,0.61016225,20.94572,19.24422,18.58087,18.11655,17.71,0.12226,1.618023,0.7212276,0.4524345,0.2932205,GALAXY
1059,1237678617433210941,35.196748,0.92662489,18.65156,17.57634,17.25244,17.05478,17.06594,-5.710245e-05,1.063938,0.3490124,0.1584225,0.01840019,STAR
1060,1237678598628966792,3.66723880000001,3.678329,22.44738,22.35857,22.32123,23.38409,23.13827,0.3520304,0.05116272,0.0978756,-1.059795,0.2989922,GALAXY
1061,1237663785279357159,18.796418,0.96492399,20.34397,19.33382,18.7184,18.23333,17.93249,0.06442642,1.243362,0.5214109,0.3305035,0.2018967,GALAXY
1062,1237648721762255086,167.83796,0.40955754,21.08897,19.70846,19.16831,18.84804,18.61046,0.06425364,1.341257,0.6014423,0.3303413,0.2328148,GALAXY
1063,1237658191077310716,133.2886,35.431851,21.37132,19.44115,18.13396,17.1883,16.68873,-0.0002397374,2.046076,1.187107,0.6855717,0.5111113,STAR
1064,1237666338653667572,20.240359,-0.42905671,19.798,17.88758,17.27101,16.99137,16.36564,0.05392877,1.812855,0.8846331,0.3795376,0.3223152,GALAXY
1065,1237655693551665466,224.01054,-0.93020811,19.66216,19.41293,19.67527,19.9484,20.27293,0.000262758,0.2646179,-0.272644,-0.273407,-0.3066406,STAR
1066,1237657222022561946,159.34902,55.211959,19.34716,18.43823,18.10506,17.9527,17.89439,-0.0003006288,0.9259109,0.3305378,0.1427612,0.05230904,STAR
1067,1237663783131349193,17.559522,-0.71802976,20.53058,18.66658,17.89998,17.57745,17.17284,0.07630524,1.94545,0.8999157,0.4065065,0.3069448,GALAXY
1068,1237678621691937789,3.3343352,4.1330154,25.56192,24.18164,23.26839,22.03006,20.79647,0.5458533,3.408709,1.179207,1.264906,0.9085255,GALAXY
1069,1237667291569653057,119.44843,10.782298,22.91413,23.5688,21.78461,20.32831,19.50751,-6.05148e-05,-0.4200726,1.783924,1.439602,0.7432327,STAR
1070,1237656241166090377,345.97504,13.456909,17.56572,16.60173,16.38141,16.31646,16.31757,-0.0003693363,0.9448147,0.2226543,0.07575798,-0.005666733,STAR
1071,1237666339189358787,17.554351,-0.01818949,21.32697,19.48964,18.63535,18.21427,17.88194,0.09354552,1.990114,0.9452648,0.4272194,0.3091278,GALAXY
1072,1237658203957166398,132.9834,35.595876,24.79416,22.38584,20.70866,18.85435,17.78055,4.070006e-05,2.669418,1.709255,1.834084,1.086346,STAR
1073,1237658303281168392,169.28427,58.993205,23.58759,21.37669,20.51947,20.23777,20.24784,-0.004016244,2.355959,0.8717308,0.2910023,-0.02872658,STAR
1074,1237658302744035468,168.52281,58.495091,21.58602,18.85597,17.73283,17.3298,17.09235,-0.0001786627,2.789734,1.115442,0.4012165,0.2293606,STAR
1075,1237660561893622193,118.59694,23.021184,19.80264,17.91118,17.12623,16.74839,16.52045,-8.227638e-05,1.920553,0.7763405,0.3852787,0.2298851,STAR
1076,1237660343387422801,118.55895,23.173815,17.88568,16.47457,15.98522,15.83189,15.75701,0.0001284797,1.432259,0.4961281,0.1723757,0.06843185,STAR
1077,1237666338652291146,17.055499,-0.61264975,21.01285,20.09613,19.55883,19.19263,18.86346,0.2096458,1.050461,0.6993771,0.3764362,0.1642036,GALAXY
1078,1237667731803800528,119.49921,10.472577,23.04103,22.72318,21.22778,20.20414,19.50218,0.0001808844,0.4665794,1.578104,1.017677,0.7091064,STAR
1079,1237666338652356765,17.178264,-0.45914949,19.54334,18.71289,18.38202,18.07723,17.88274,0.0623877,1.173512,0.5319347,0.3635864,0.1550484,GALAXY
1080,1237658304892043366,169.88286,60.283246,21.87066,19.24728,17.92225,16.9189,16.33758,-3.531227e-05,2.634476,1.396952,0.9879665,0.5364609,STAR
1081,1237660765368811697,118.13256,22.087614,18.9482,17.74389,17.278,17.11984,17.06281,-3.202696e-06,1.213711,0.4644775,0.1530876,0.05298424,STAR
1082,1237648722835996853,167.75019,1.1268975,20.88405,18.94299,17.99915,17.58317,17.22916,0.09700939,1.878361,0.9672985,0.3928785,0.3288126,GALAXY
1083,1237666339726295157,17.571425,0.34488604,19.35061,17.60963,16.83341,16.48058,16.20528,0.04488289,1.732399,0.8179798,0.3795605,0.2870874,GALAXY
1084,1237678779014053978,357.84201,6.012497,20.96575,19.24137,18.58675,18.23223,17.85284,0.05562108,1.875237,0.8211403,0.3926239,0.2584248,GALAXY
1085,1237667430083855327,118.75285,11.744576,23.45078,22.24262,20.82322,19.92231,19.49168,0.0003327106,1.912148,1.38995,0.9221134,0.4670181,STAR
1086,1237653664181321761,141.31336,1.2734652,17.78129,16.61443,16.2436,16.10738,16.0692,8.777673e-05,1.170933,0.3773384,0.1408577,0.02981758,STAR
1087,1237678598092817229,5.32327729999997,3.2963227,23.46972,24.64359,22.66896,21.302,20.57566,0.7004139,-1.033144,1.910704,1.407104,0.6485214,GALAXY
1088,1237663783668089012,17.363806,-0.37514881,20.59668,19.75805,19.58479,19.31847,19.07438,0.07756212,0.9345665,0.3913364,0.278595,0.137886,GALAXY
1089,1237678598628835518,3.47537999999997,3.691455,22.37657,20.64891,19.41648,18.95759,18.53709,0.1962496,2.035812,1.219753,0.4902058,0.3369408,GALAXY
1090,1237663785279619162,19.406768,0.93244839,21.34743,20.29301,19.6182,19.40074,19.17257,0.1743398,1.078421,0.4580307,0.2539101,0.1146355,GALAXY
1091,1237660764831941086,118.40839,21.881287,19.75584,18.26772,17.73572,17.5344,17.44063,1.357798e-05,1.495293,0.5373478,0.1941128,0.0736866,STAR
1092,1237657071162556502,35.188081,0.33911027,18.99786,18.04069,17.64473,17.43806,17.41555,-9.49204e-05,0.9851036,0.4193687,0.1638088,0.04372787,STAR
1093,1237666340800561364,18.770858,1.1410848,21.50391,19.87464,19.07857,18.46871,18.20116,0.04491588,1.393946,0.5953026,0.4194965,0.2894096,GALAXY
1094,1237672766060430107,357.35227,5.7433993,25.51195,23.49586,21.80372,20.68844,19.95081,0.5930174,2.992348,1.67124,1.155617,0.6860218,GALAXY
1095,1237678660352672561,5.59262209999997,3.7767158,23.71048,24.76714,22.48071,20.86634,19.98798,0.6213664,-0.9934387,3.037508,1.612787,0.7828445,GALAXY
1096,1237663204922425464,18.858923,0.69750217,22.14402,19.83167,18.69218,18.2751,17.81795,0.1945794,2.025949,1.241903,0.4951458,0.3233681,GALAXY
1097,1237666338116862091,20.327771,-0.86274767,20.81736,19.4905,18.87323,18.38771,17.89968,0.1891726,1.311642,0.9334641,0.4706421,0.3095741,GALAXY
1098,1237667782806208955,118.14134,9.2791418,24.55367,20.63175,19.65582,19.32917,22.80298,2.421786e-05,3.935259,1.00285,0.3400135,-3.527084,STAR
1099,1237678661962302329,3.30608219999999,4.9984243,23.57214,23.918,22.99446,21.19342,20.23823,0.7494001,0.5423927,0.9208107,1.747885,0.8776398,GALAXY
1100,1237648720667149098,118.96371,-0.62031842,20.81738,18.34851,17.16206,16.73881,16.49988,-8.117304e-05,2.480076,1.178001,0.4507427,0.2443867,STAR
1101,1237666407920763037,34.797619,-0.18656194,20.0932,18.53775,17.93643,17.76894,17.64276,-5.321571e-06,1.564846,0.6106129,0.1867905,0.1080742,STAR
1102,1237656242233147944,330.30476,12.500011,19.85962,18.87316,18.13553,17.69867,17.43076,-0.0001138843,1.012831,0.7449875,0.4230671,0.2663765,STAR
1103,1237651192428560486,123.03088,46.953842,22.1883,20.31699,19.49918,19.25705,19.05883,5.921412e-05,1.904448,0.8079987,0.2749329,0.1653843,STAR
1104,1237667292643329182,118.89222,11.623978,23.62572,22.36481,21.01106,19.99056,19.44592,0.0002276025,1.043293,1.365595,0.9893074,0.5697784,STAR
1105,1237678660352672395,5.48175479999998,3.8725383,22.98288,25.40229,22.32991,21.33418,20.31391,0.821263,-3.091825,3.826494,0.9879208,0.9633102,GALAXY
1106,1237667292106130377,118.43645,10.969305,23.98864,20.14283,19.25351,18.98392,18.79148,0.0003541966,4.081213,0.8973312,0.2886925,0.1654129,STAR
1107,1237658203969749199,168.21074,48.127659,24.18686,22.4299,20.94595,18.94738,17.828,0.0001778808,2.027081,1.537397,1.996403,1.136538,STAR
1108,1237666338652422288,17.306536,-0.43144062,20.73668,18.91128,18.00374,17.65505,17.24483,0.103002,1.938839,0.9807701,0.3841743,0.3600836,GALAXY
1109,1237658303281496526,170.71785,59.103238,25.24555,23.17126,21.00476,19.98151,19.33803,-8.306933e-06,2.245857,2.245523,1.006409,0.6502571,STAR
1110,1237658611442581906,164.63838,47.021665,24.29297,22.22779,20.65621,19.93247,19.33036,-0.002640384,2.217056,1.577635,0.7163162,0.5807533,STAR
1111,1237667536384753772,123.24195,11.148554,24.77667,23.1317,21.7387,20.87062,21.12606,0.0009339536,2.212072,1.500692,0.903595,-0.5878391,STAR
1112,1237657221485625447,159.31816,54.746602,21.92777,19.60852,18.12027,17.25447,16.75974,-0.0001700237,2.361856,1.478704,0.8970642,0.4935608,STAR
1113,1237667782808371566,122.8373,11.00964,24.19286,21.17071,20.72693,20.68321,20.78372,0.0003570316,3.021179,0.4177227,0.04585648,-0.1740379,STAR
1114,1237657589242790088,159.48839,51.103387,23.69617,22.18437,20.58158,18.57011,17.46387,4.407466e-06,1.780947,1.630772,1.997334,1.090599,STAR
1115,1237678663034142845,358.88306,5.844303,23.2141,21.98483,20.61292,20.10424,19.75751,0.2783436,1.550613,1.409178,0.5103569,0.2839928,GALAXY
1116,1237656242775982135,344.0751,14.729715,18.28472,17.18439,17.11975,17.2049,17.20066,-0.000341378,1.0979,0.041399,-0.04447746,-0.008230209,STAR
1117,1237657771249565869,159.88026,55.102842,22.30869,19.53898,18.07021,17.2597,16.80441,9.588345e-05,2.84466,1.455454,0.8034286,0.4463787,STAR
1118,1237678778477117636,357.69768,5.7104703,21.42622,20.87895,20.68959,20.33642,20.91247,0.4256598,0.5548973,0.2921467,0.3307724,-0.6335487,GALAXY
1119,1237663785279029397,18.097833,0.86063796,21.67283,19.71026,18.58215,18.10134,17.75339,0.1769189,1.820623,1.161074,0.4509277,0.2878914,GALAXY
1120,1237666408994701397,35.262773,0.7811115,18.73909,17.548,17.07622,16.95107,16.92026,-3.641886e-05,1.182236,0.4547577,0.1446896,0.02963448,STAR
1121,1237660958642274329,118.37692,22.633983,18.50901,17.16607,16.64777,16.45106,16.33829,0.0002384143,1.341221,0.5148335,0.2000351,0.1095448,STAR
1122,1237653664181321904,141.3266,1.2443888,19.80563,17.78282,17.04302,16.79788,16.64978,0.0002209109,2.031542,0.7487545,0.2562332,0.1400261,STAR
1123,1237658613052735556,162.56091,47.886522,18.87778,18.05876,17.82096,17.721,17.70888,-0.0007897188,0.8019104,0.2609386,0.09522247,0.003078461,STAR
1124,1237650796217827439,141.18471,0.19367159,18.32655,16.83435,16.31079,16.15075,16.0823,0.0001753431,1.487177,0.5348778,0.1643658,0.06661224,STAR
1125,1237666338652356809,17.220913,-0.42324443,20.74271,18.68043,17.74189,17.32378,16.87194,0.07428162,2.119364,1.037849,0.4742537,0.3840561,GALAXY
1126,1237648720152559715,169.85438,-0.90836606,20.18702,19.45799,19.21771,18.83159,18.78942,0.05017945,0.9395809,0.2573757,0.232048,0.1221256,GALAXY
1127,1237678660351623344,3.06606729999999,3.8760854,24.45741,24.1945,22.27838,21.31583,20.18058,0.7809391,0.5495644,2.298645,0.9841728,0.8990364,GALAXY
1128,1237666408994635894,35.063311,0.74694732,19.77237,18.95114,18.70629,18.61261,18.59175,-0.0002116629,0.8476563,0.2497463,0.09835815,0.02750587,STAR
1129,1237658304354844869,168.61225,59.760942,23.87062,21.9808,20.34296,18.11977,16.9023,-5.201867e-05,2.130505,1.651543,2.192039,1.217363,STAR
1130,1237651192428691798,123.31858,47.177004,20.84576,19.94082,19.57666,19.42002,19.3845,-0.0007838469,0.9356728,0.382616,0.1417217,0.02177811,STAR
1131,1237660765368942973,118.32663,22.347159,19.29271,18.28244,17.84129,17.65044,17.57319,0.0005888129,1.018816,0.4385185,0.1862183,0.07754135,STAR
1132,1237648721213915306,141.53198,-0.058511851,19.25155,17.10979,16.19913,15.87247,15.70379,-6.9038e-05,2.158052,0.8926926,0.3432589,0.1774111,STAR
1133,1237659119325151264,221.88441,48.451558,17.76857,16.80337,16.50451,16.39905,16.37287,-0.0005274804,0.9985218,0.2772617,0.10495,0.02349472,STAR
1134,1237648721762255134,167.85093,0.39657996,22.63518,20.76529,19.35731,18.82778,18.53413,0.2691203,2.01619,1.503328,0.5628643,0.2930126,GALAXY
1135,1237658304355041413,169.45165,59.8477,21.90223,19.11796,17.61722,15.94923,15.05057,-2.872045e-05,2.792309,1.50968,1.67707,0.8774099,STAR
1136,1237660958105075935,118.09975,21.900698,18.2111,17.24415,16.90405,16.80088,16.76206,-0.0003146344,0.9787388,0.323101,0.1152649,0.03151703,STAR
1137,1237648721762058372,167.29055,0.38406278,21.82873,20.01112,18.95978,18.46632,18.09076,0.1225726,2.13726,1.058254,0.5013752,0.3712635,GALAXY
1138,1237653663644451130,141.44382,0.76933034,19.46555,17.96204,17.30205,17.11489,16.99764,0.0003221767,1.544403,0.6394005,0.1990623,0.1100235,STAR
1139,1237660765369008570,118.40822,22.464595,18.93891,17.60377,17.08773,16.92566,16.8351,-0.0001034019,1.346127,0.5164337,0.1564503,0.09580231,STAR
1140,1237669516367102784,357.69147,6.2275726,23.33991,23.43935,22.32861,21.1312,20.33082,1.635407,-0.1763401,1.26417,0.9903011,0.670681,GALAXY
1141,1237678598092620062,4.87454700000001,3.157351,22.93343,21.20873,19.87152,19.37327,18.95622,0.2714902,1.638163,1.410284,0.562542,0.3010139,GALAXY
1142,1237648720689561718,170.17279,-0.61391776,19.56573,18.8312,18.1263,18.08783,17.92658,0.0876972,1.012136,0.4249954,0.3119087,0.1031189,GALAXY
1143,1237678662496551609,357.18152,5.4035975,23.75628,23.81601,22.35884,21.27095,20.66321,1.095319,-0.1817017,1.351711,0.9943066,0.6405544,GALAXY
1144,1237658204505571802,164.34661,48.104396,24.76745,23.12919,21.80531,19.92745,19.05745,-0.0001740377,1.815136,1.301178,1.862568,0.9109688,STAR
1145,1237678598092816533,5.296378,3.227107,22.45063,20.50204,19.29582,18.81421,18.54317,0.2672034,1.960884,1.217695,0.480093,0.2884579,GALAXY
1146,1237658205042638871,164.93013,48.589854,19.19518,18.18758,17.76892,17.66158,17.6227,-0.0002395677,1.056454,0.3781853,0.1218529,0.01667786,STAR
1147,1237669680113189296,357.78483,6.828207,22.95527,22.28563,20.32236,19.65963,19.28709,0.3684344,1.710529,1.835941,0.6701851,0.4082909,GALAXY
1148,1237655108373839933,166.46115,58.878638,21.58028,19.25022,17.81185,16.46251,15.65508,-5.70974e-05,2.401236,1.39748,1.417213,0.7795782,STAR
1149,1237648721750720751,141.44385,0.30915481,19.24219,18.18661,17.86513,17.74843,17.69062,0.0004135191,1.054876,0.3183517,0.1026535,0.06985855,STAR
1150,1237678663033881388,358.2954,6.002259,25.69081,24.66655,22.63658,21.37726,20.29688,0.6743743,1.486015,2.202389,1.316534,1.014854,GALAXY
1151,1237678598092816536,5.29953499999999,3.203351,23.17743,20.86081,19.70002,19.18004,18.89099,0.2003544,2.617092,1.201614,0.5158272,0.3061638,GALAXY
1152,1237650797291700444,141.50077,0.88944236,19.67946,18.09043,17.49153,17.29256,17.1617,0.0002754871,1.596289,0.5893078,0.2010231,0.1201057,STAR
1153,1237659119861891143,221.89194,48.924577,17.15083,16.22565,15.93296,15.83158,15.80727,-0.0003220181,0.9200497,0.2858829,0.1032295,0.016325,STAR
1154,1237666338115682464,17.58591,-1.0301417,22.34287,20.66819,19.85161,19.32855,18.83542,0.1797179,1.344545,0.8965321,0.4355087,0.2882214,GALAXY
1155,1237648721750655048,141.26883,0.34820495,17.14656,15.938,15.56006,15.40294,15.38269,0.0002302061,1.217915,0.3925056,0.1366014,0.0462122,STAR
1156,1237680000915669087,35.14056,1.2961103,19.82115,18.70916,18.22247,18.08401,18.05779,-6.757816e-05,1.155291,0.4443207,0.1420536,0.03431892,STAR
1157,1237648721762123893,167.43167,0.37816012,21.67373,19.76979,18.84027,18.43549,18.11155,0.1229716,2.008339,0.9766541,0.4059448,0.3345184,GALAXY
1158,1237674648850465019,169.7908,-1.0840206,21.2042,19.3551,18.67123,18.41833,17.89207,0.07733403,2.07217,0.8528023,0.3968048,0.3187351,GALAXY
1159,1237663784742551772,19.007386,0.54721134,20.62125,19.39212,18.81308,18.26895,18.01743,0.1229233,1.199942,0.5746994,0.4072952,0.2153835,GALAXY
1160,1237655499210359835,224.37901,-1.6084852,23.6394,23.66173,21.48217,20.21196,19.74931,0.0002407939,0.1966782,2.263477,1.280476,0.4690247,STAR
1161,1237652943168799070,344.7271,14.072054,21.11671,18.37826,16.9786,15.76067,14.8667,-0.0001354366,2.701843,1.399979,1.293398,0.8330069,STAR
1162,1237660765369008440,118.55952,22.420646,17.81658,16.61606,16.79383,16.93161,17.03757,-0.000183272,1.192348,-0.1627827,-0.1450691,-0.09710503,STAR
1163,1237678620104262331,4.77156489999999,3.5273414,24.39142,23.39742,22.23762,20.98919,20.3594,0.6397037,0.941618,1.445044,1.143703,0.6612186,GALAXY
1164,1237663784742420691,18.600166,0.47002942,20.89316,19.13104,18.46936,18.12003,17.5897,0.04694557,1.687757,0.7978725,0.3747663,0.2996511,GALAXY
1165,1237663784749695182,35.3194,0.57042153,20.33377,18.54352,17.87273,17.65428,17.54375,-4.923615e-05,1.779919,0.6638718,0.2151566,0.1183529,STAR
1166,1237667731805373472,123.01563,11.822685,23.04346,21.99332,22.18838,22.3846,21.75973,0.003123333,1.152571,-0.1894932,-0.1458778,0.5927238,STAR
1167,1237658303817252991,165.77913,58.792748,21.95524,20.24631,17.90219,16.95583,16.39958,0.000102401,1.764023,2.291014,0.9649754,0.548769,STAR
1168,1237667429009588316,117.91829,10.513057,25.52466,25.03538,20.2226,19.39463,22.76313,0.0002111492,0.6001492,4.864698,0.8046227,-3.413645,STAR
1169,1237657612334596187,158.38818,54.953209,22.07414,19.66243,18.25581,17.63331,17.27709,7.934005e-05,2.471155,1.403919,0.6295509,0.3485165,STAR
1170,1237678776331993426,3.14513399999998,4.15703,22.29131,21.49259,20.75534,20.36661,20.1478,0.3120844,0.7644005,0.8288822,0.3862038,0.1519032,GALAXY
1171,1237667537995498021,123.08925,12.435882,21.26651,20.74908,20.89827,20.66698,20.00052,0.0002552608,0.5261803,-0.1237507,0.2247276,0.6019497,STAR
1172,1237669680113124044,357.73504,6.9407009,25.14426,23.64187,22.01096,20.93355,20.12487,0.7356163,1.293694,1.952579,1.065218,0.756815,GALAXY
1173,1237667291571487689,123.38831,12.585706,23.73252,21.68384,21.86505,21.90733,22.13911,-0.0005905114,2.184294,-0.2201061,-0.009443283,-0.3753414,STAR
1174,1237672766060560839,357.45292,5.5049268,23.82995,23.76749,22.18423,20.918,20.17385,0.6239796,0.5464039,1.945972,1.168194,0.7219048,GALAXY
1175,1237674650460422427,168.23449,0.16539496,20.39884,18.46808,17.6486,17.34924,17.09426,0.0389578,1.641493,0.7369776,0.3675127,0.3051891,GALAXY
1176,1237663784742093000,17.906283,0.57642582,23.2741,21.41174,19.97633,19.37753,18.99475,0.3144689,2.438969,1.553743,0.6188583,0.2679749,GALAXY
1177,1237663783131480214,17.856751,-0.71083878,21.94353,20.02126,19.10416,18.60377,18.23827,0.1716384,1.885958,1.000143,0.4529648,0.3282108,GALAXY
1178,1237678660888625851,3.44907289999998,4.2983346,22.78837,24.29774,22.3055,21.17357,20.1391,0.5102094,-1.781963,2.409647,1.194603,0.7963562,GALAXY
1179,1237657220412277462,161.34676,54.327551,23.21445,21.68899,20.45008,20.14703,19.58283,0.0001777048,1.512751,1.218102,0.334547,0.5336723,STAR
1180,1237678779013792316,357.26539,6.1349555,23.90104,24.01405,22.07958,20.80575,20.08779,0.613528,0.9188957,2.164433,1.115835,0.7367134,GALAXY
1181,1237655107838804069,174.56039,59.289591,20.23443,19.78783,20.02175,20.27843,20.20454,0.0002372356,0.4843159,-0.2581558,-0.2573566,0.08476639,STAR
1182,1237678598629229516,4.3351098,3.7156209,23.92649,24.65083,22.86193,21.42324,20.38216,0.8059807,0.2349453,2.60042,1.211329,0.9792519,GALAXY
1183,1237663782595658011,20.243569,-1.1586526,21.58728,20.23682,20.27842,20.15888,19.85107,0.01841683,1.263439,0.5296249,0.2466526,0.1931305,GALAXY
1184,1237658612517569192,168.40625,48.441645,25.5956,23.33702,21.16367,19.99376,19.46648,-0.0002852055,2.488384,2.237656,1.166611,0.5000992,STAR
1185,1237678598092751487,5.25207599999999,3.210521,22.99381,22.01918,20.83032,20.37351,19.85954,0.3725562,1.621889,1.25263,0.438509,0.3606968,GALAXY
1186,1237657220950000128,164.22219,55.420906,23.1957,21.75717,20.21316,19.25425,19.11145,-7.262451e-05,1.533079,1.535559,0.9206486,0.1922359,STAR
1187,1237666339189424930,17.673769,-0.083449329,25.38824,22.23593,20.66902,19.86671,19.39099,0.4682523,4.733248,1.705677,0.8160553,0.4830112,GALAXY
1188,1237678663034142872,358.95386,5.844749,24.2003,22.37509,20.86322,20.36455,19.94257,0.3343987,1.996168,1.582041,0.5041904,0.4041729,GALAXY
1189,1237666338115616934,17.432872,-0.99208484,21.88878,20.35325,19.66942,19.25345,18.79856,0.1815543,1.239613,0.6890202,0.3490524,0.2122459,GALAXY
1190,1237678660352475449,5.00116300000002,3.856362,22.63474,21.45119,20.01108,19.40227,19.05811,0.2685785,1.248709,1.548653,0.6055298,0.3226643,GALAXY
1191,1237669516904498104,358.94081,6.7099298,23.75268,24.21162,22.76047,21.25893,20.53542,0.8201381,-0.3407402,1.722397,1.230747,0.6719246,GALAXY
1192,1237667291569586452,119.33328,10.770785,22.99643,20.66661,20.3046,20.07958,19.99194,0.0003851544,2.494129,0.359354,0.245573,0.0622406,STAR
1193,1237663785278701666,17.32286,0.88564329,21.4403,19.66806,18.97448,18.5518,18.24737,0.0500936,1.742846,0.7132721,0.3478832,0.1999855,GALAXY
1194,1237667429547312112,119.58499,11.5381,23.72544,22.16438,20.80802,19.94356,19.39067,0.0001467217,1.597176,1.367994,0.8809929,0.4941483,STAR
1195,1237648722299125831,167.8191,0.83485124,20.45285,18.38548,17.5288,17.10742,16.73837,0.09808062,1.941753,0.9306297,0.4223804,0.3253651,GALAXY
1196,1237667783882572524,123.47679,12.066047,21.91005,21.01355,20.96295,20.9691,20.87844,-5.751572e-05,1.02467,0.02404785,0.006824493,0.09860992,STAR
1197,1237657770176348184,162.24667,54.711055,18.91904,18.01524,17.73464,17.64415,17.62517,0.0003278036,0.8828125,0.2992001,0.08860016,0.03693008,STAR
1198,1237655107300819135,169.89393,58.418494,23.31328,22.67033,21.07888,18.79883,17.56786,1.405716e-05,0.7305832,1.648966,2.229036,1.233465,STAR
