objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237665128554561722,213.92238,31.714455,21.22698,20.2654,20.24341,20.27399,20.19738,-0.0001842966,0.9568901,0.02022171,-0.02393532,0.05932426,STAR
1237665128554562237,213.86734,31.634898,22.30789,21.14526,20.96288,20.87595,20.64209,1.472551e-05,1.284048,0.2045765,0.09234238,0.1636467,STAR
1237664852033143400,214.04669,32.766704,25.10373,22.09131,21.72052,21.70312,21.85677,-0.0002562324,2.875992,0.4017811,0.02444839,-0.1547585,STAR
1237665129628237932,213.91222,32.455735,19.69573,18.87966,18.61586,18.50511,18.45873,-0.0005759231,0.8179188,0.2615852,0.1073017,0.05123901,STAR
1237665103284470006,213.92024,32.196372,21.28875,20.54154,20.47758,20.36775,20.53316,7.511133e-05,0.7837276,0.06152534,0.1103992,-0.1515045,STAR
1237665103284469815,213.93083,32.165688,17.51579,17.39572,17.81117,18.05786,18.39356,-4.37772e-05,0.1183987,-0.3901978,-0.2678757,-0.3119106,STAR
1237665102747730108,214.15485,31.874932,21.67395,21.16212,21.05937,20.98082,20.76226,0.0001174613,0.5336266,0.1108646,0.07644081,0.2510414,STAR
1237665102747730427,214.13249,31.745981,23.37306,21.92253,21.72217,21.43797,21.25931,-0.0007716583,1.628229,0.1788139,0.2830582,0.2108574,STAR
1237665128554692612,214.10459,31.610754,18.69659,17.85494,17.58046,17.46246,17.43847,-0.0005543531,0.8536205,0.2679787,0.1228733,0.01771355,STAR
1237665129628303370,214.09078,32.443998,17.92088,18.17563,18.61927,18.93083,19.24942,-0.0001479612,-0.2571659,-0.461235,-0.3024254,-0.3323593,STAR
1237665103284666725,214.30774,32.089358,23.63388,22.03562,21.73298,21.42642,21.34513,-0.0004417636,1.671188,0.2865009,0.3160973,0.0990715,STAR
1237665103284535307,214.01145,32.205257,16.98809,16.10185,15.81812,15.74637,15.72614,-0.0006923469,0.9266148,0.2810936,0.09624958,0.00487709,STAR
1237665129091563871,214.23888,31.910941,23.71315,22.36979,21.10614,19.96143,19.31124,0.0002850597,0.9448586,1.147736,1.002642,0.6542683,STAR
1237665102747795613,214.28561,31.752344,21.39397,20.12101,19.90193,19.83729,19.85378,-0.0005759844,1.267927,0.2177505,0.06903648,0.002649307,STAR
1237665129091629682,214.48197,31.831596,22.93386,21.37907,21.11807,20.93425,20.84692,-0.001088857,1.946442,0.2667446,0.1688957,0.1085339,STAR
1237665128554823977,214.45024,31.531646,23.01153,22.49027,21.55606,20.41722,19.64079,-0.0004631171,0.3433628,0.7170162,0.8427639,0.6350746,STAR
1237665128554758976,214.43009,31.548891,22.52339,22.4684,21.36923,20.17324,19.49262,-0.000298526,0.3361282,1.079617,1.089394,0.6946754,STAR
1237664852033470782,214.76197,32.59239,23.94177,22.23805,21.53887,21.15484,20.68887,0.0002127467,1.845425,0.6677952,0.4202862,0.3957596,STAR
1237665129628500119,214.58444,32.309907,19.18519,18.34757,18.06019,17.95181,17.97009,-0.0001795581,0.8542862,0.2917976,0.1094971,-0.0124836,STAR
1237665129628500693,214.66251,32.271413,22.51662,21.90003,21.70792,22.00449,21.31449,-0.0005996346,0.7286739,0.2141819,-0.3245983,0.6112328,STAR
1237665103284732665,214.6228,32.113833,22.77102,21.9765,21.6907,21.37459,20.86784,-0.0003046582,0.9099407,0.2870445,0.3486576,0.4827194,STAR
1237665103284797677,214.72351,31.967799,21.70931,20.86152,20.61576,20.5568,20.12378,-0.0007437801,0.8301239,0.2895565,0.02198982,0.4714184,STAR
1237665102747992365,214.69142,31.606284,22.60303,21.0858,20.82641,20.70606,20.58275,-0.0004464191,1.590885,0.2963181,0.09987068,0.1390305,STAR
1237661874026905735,223.65746,39.089667,19.17817,18.19647,17.84075,17.70882,17.63452,-0.0007353683,0.9869518,0.3591175,0.1256218,0.0748558,STAR
1237661361305419794,223.97664,40.048908,19.07341,18.15243,17.85363,17.77377,17.75753,-0.0003425328,0.9447918,0.2792282,0.0867424,0.007415771,STAR
1237661360231809056,223.84754,39.133061,19.03477,18.14165,17.84851,17.72475,17.70362,-0.0001621725,0.912693,0.2694416,0.1197052,0.02275467,STAR
1237661360768680607,224.11404,39.379872,23.58567,23.01947,21.42649,20.78536,20.28107,-0.0001179663,0.8894119,1.623127,0.5938301,0.5192394,STAR
1237661433247433194,224.08206,39.311931,23.70361,22.99405,22.0953,20.77874,20.04259,3.799669e-06,0.6903763,0.9764042,1.267677,0.8083801,STAR
1237661360768614616,223.96912,39.475688,17.89829,16.9679,16.67068,16.58983,16.54384,-0.000661037,0.9476337,0.2870312,0.08489037,0.03762627,STAR
1237661360768614505,223.88496,39.535603,18.23044,17.75699,17.81735,17.85612,18.03584,-0.0002614038,0.4994335,-0.07618141,-0.03233147,-0.1816158,STAR
1237661433784107116,223.82153,39.663549,25.01129,23.7492,21.79269,20.40873,19.62737,8.371999e-05,1.173878,2.018515,1.364378,0.7601967,STAR
1237661361305485540,224.14401,39.837058,22.2393,20.8184,20.74852,20.03911,20.14348,-0.0006560159,1.361567,0.2592812,0.5924015,-0.02550888,STAR
1237661360231810041,223.89416,39.132309,23.57669,23.40549,21.86499,20.5145,19.97457,-0.0002572009,0.2213612,1.588385,1.37443,0.5281982,STAR
1237661360768746159,224.32916,39.379447,23.96343,22.97712,21.70218,20.55914,19.8732,-0.0003704124,1.397141,1.270416,1.118076,0.6854,STAR
1237661360768680001,224.13104,39.442771,19.14754,18.20664,17.96368,17.8711,17.86023,-0.0006923049,0.9581604,0.2366276,0.100296,0.002010345,STAR
1237661360768745735,224.1483,39.327278,22.24114,21.87925,21.42042,21.38096,21.96845,-0.001128452,0.442873,0.4280834,0.0678215,-0.5673256,STAR
1237661433784238940,224.23066,39.671159,23.64,22.07853,20.74342,21.68476,19.58166,0.0001117043,1.579256,1.352766,-0.9506779,2.105339,STAR
1237661874027036748,224.13955,38.965659,17.62072,16.79155,16.5663,16.53013,16.54638,-0.0005025477,0.8595734,0.1881943,0.04582977,-0.01315308,STAR
1237661360231940554,224.1812,39.020477,24.78309,22.18626,21.1834,20.9136,20.5783,-0.0008594618,2.895731,0.9850121,0.2661572,0.319706,STAR
1237661433784304623,224.4043,39.556098,24.52652,21.33463,19.58328,19.1073,18.9711,0.0001696196,3.255404,1.769375,0.4824657,0.1503277,STAR
1237661361842487975,224.74523,40.04273,22.78139,21.12495,20.29582,19.99569,19.72516,-1.84358e-05,1.703518,0.8360176,0.304388,0.262289,STAR
1237661360768811649,224.45264,39.291714,23.15307,23.03209,21.85202,20.53787,19.69246,-0.0002884077,0.02861786,1.245054,1.308928,0.8212624,STAR
1237661434321240414,224.71095,39.794018,22.30047,21.66805,21.26435,21.18639,21.06481,-0.001149541,0.5981255,0.3885822,0.1324615,-0.09126663,STAR
1237661361305616727,224.53106,39.76036,22.36101,21.53034,21.35616,21.2701,21.18693,8.621998e-05,0.8988132,0.1752853,0.0446434,0.05694771,STAR
1237661434321174800,224.5514,39.876018,21.93415,21.10653,20.73408,20.6754,20.63111,-0.0008584823,0.8060856,0.3529587,0.03113174,0.1560059,STAR
1237661433247760903,224.83673,38.803328,24.03087,22.60374,21.33387,20.295,19.44769,-0.00016024,1.437899,1.289989,1.07444,0.8363514,STAR
1237661433247695587,224.78512,38.842998,23.72659,23.09861,21.72688,20.68025,19.94255,-0.0003808191,0.7282982,1.44981,0.995409,0.7126064,STAR
1237661433247694970,224.83418,38.926663,22.70539,20.05955,18.65071,17.939,17.5134,-1.96756e-06,2.695894,1.433907,0.7186718,0.4180317,STAR
1237648721784471772,218.48955,0.22900074,20.27881,19.41721,19.25991,19.18496,19.25212,-0.0001293397,0.8539772,0.1624889,0.08464813,-0.1085167,STAR
1237648721784471682,218.55901,0.31235149,18.47071,17.60956,17.3527,17.23203,17.28732,8.249773e-06,0.866354,0.2558727,0.09712029,-0.03196716,STAR
1237648705129349349,218.52138,0.58293114,19.85178,18.88615,18.6768,18.61802,18.55652,-0.000344335,0.9350834,0.2132912,0.05499268,0.05758476,STAR
1237651752953643242,219.05983,1.2405523,18.42977,17.45805,17.32567,17.31883,17.38703,0.0005245608,0.9709034,0.1118526,0.01391029,-0.06686401,STAR
1237651735237230623,219.10963,1.1971006,16.80252,15.89428,15.66123,15.55792,15.54235,-0.0002176031,0.8908205,0.2564325,0.08118725,0.03194904,STAR
1237648705666482314,219.10198,0.895008,19.91837,19.00994,18.82637,18.75449,18.66333,-8.330034e-05,0.8771133,0.190836,0.07256126,0.08438683,STAR
1237648722321539094,218.945,0.64250851,18.62519,17.51853,17.17149,17.04987,17.02365,-8.452588e-05,1.091785,0.3490162,0.1210766,0.03042221,STAR
1237648721784668291,218.95349,0.37691815,22.66192,21.07851,20.50137,20.03385,19.67273,-0.0001094934,1.568279,0.597147,0.5042706,0.3395653,STAR
1237648721247666248,218.72568,-0.08332831,18.77663,17.80492,17.47207,17.38601,17.44331,-9.231101e-05,0.9646187,0.3537846,0.119339,0.04574203,STAR
1237648705129414741,218.7292,0.45810758,16.79148,15.65411,15.24705,15.11401,15.03996,-5.700218e-06,1.152331,0.42132,0.1413536,0.05524635,STAR
1237648705666613472,219.44071,1.0065954,20.15975,19.86864,20.22602,20.43356,20.7317,0.0001954386,0.2968006,-0.3416443,-0.2142735,-0.3074265,STAR
1237648705666547970,219.3517,0.93544645,20.10484,19.89323,20.16515,20.45731,20.81042,0.0003036658,0.2379417,-0.2605896,-0.3146095,-0.3723698,STAR
1237648705666613279,219.43806,0.90080803,18.54133,17.36147,17.19123,16.83812,16.79152,-7.242973e-05,1.189434,0.2212658,0.2850704,0.06992912,STAR
1237648721784734072,219.178,0.37823364,22.16938,20.44593,19.6401,19.34867,19.15015,7.377632e-05,1.938282,0.777174,0.3013725,0.1986618,STAR
1237648704592806031,219.37403,0.19001084,17.90489,17.92872,18.32286,18.64646,18.99962,-0.0001684501,-0.007537842,-0.4012051,-0.3234196,-0.3622742,STAR
1237648704592806600,219.27398,0.11933787,24.83895,22.23343,20.58808,19.31592,18.52984,-0.0001539593,2.805431,1.655329,1.263306,0.7936058,STAR
1237648705129807917,219.56176,0.54765771,18.89004,17.65862,17.23878,17.08232,17.03548,-2.661196e-05,1.220127,0.4222012,0.1464806,0.05412102,STAR
1237648705129807921,219.58224,0.59588797,17.70493,16.56396,16.19528,16.06066,16.02998,7.054803e-05,1.141577,0.3755455,0.1262589,0.04226303,STAR
1237648722321801232,219.49938,0.64731281,18.11735,16.99649,17.22812,17.36156,17.51402,0.0003773638,1.135874,-0.2170315,-0.1427307,-0.1490479,STAR
1237648705129808056,219.66113,0.56933392,19.2796,18.46406,18.40662,18.64119,18.23335,-0.0003850405,0.8201962,0.0343132,-0.2589836,0.4542274,STAR
1237648705129808995,219.58873,0.6106897,24.74221,23.4846,22.2838,19.86069,18.19282,2.841472e-06,1.334232,1.194359,2.48917,1.677608,STAR
1237648721784930386,219.5524,0.27822772,18.69531,18.95327,19.41515,19.72883,19.97408,-0.0004754029,-0.1798897,-0.3131256,-0.2875767,-0.3031788,STAR
1237648721248124948,219.6622,-0.057917583,17.81563,16.78802,16.6564,16.64523,16.66479,5.908774e-05,1.02354,0.1285954,0.03014946,-0.01826668,STAR
1237648722321997975,219.96216,0.68510859,20.09113,19.04288,19.00106,19.05051,19.03186,-0.0009247251,1.042597,0.0469799,-0.04701805,0.01271248,STAR
1237648704593068373,219.97357,0.19852549,22.23535,19.95528,18.82514,18.89868,18.17188,-0.0002798999,2.315149,1.125738,-0.007814407,0.6594486,STAR
1237651752954036471,219.88937,1.2575019,19.84345,19.12421,18.95134,18.87255,18.84831,0.000312828,0.6948795,0.182436,0.0741024,0.01581764,STAR
1237648705666679031,219.67145,0.90908366,16.56831,15.33087,15.49734,15.63681,15.69096,0.0003156162,1.246943,-0.1800957,-0.1324968,-0.07040215,STAR
1237648722322063499,220.11981,0.66101361,19.24098,19.30823,19.72036,19.97436,20.22133,-0.0001256153,-0.08110046,-0.390213,-0.2548943,-0.2361908,STAR
1237648721785127087,220.06493,0.41155541,18.882,18.45224,18.62175,18.73491,18.89495,-0.0001457227,0.453516,-0.1638603,-0.1085968,-0.1734676,STAR
1237648705130005757,220.0675,0.44413758,24.2448,24.55246,22.83157,20.59404,18.6922,-7.585606e-06,-0.3867149,1.849529,2.272673,1.891733,STAR
1237648705667006507,220.33763,1.0032799,17.02254,15.86724,15.46426,15.33675,15.31712,-2.062349e-05,1.174505,0.3906193,0.1237736,0.03232574,STAR
1237648705666875693,220.11673,1.0312187,19.85231,18.11307,17.43939,17.16282,16.98817,-3.811925e-05,1.702269,0.6688404,0.2723427,0.1574116,STAR
1237648722322129143,220.36796,0.73884307,19.41561,18.33952,17.76124,17.75004,17.67045,0.0001575393,0.9593201,0.9739037,-0.3137989,0.1706753,STAR
1237648721785192550,220.19008,0.42337684,18.70713,17.75557,17.70837,17.79808,17.87321,-0.0001383687,0.9774437,0.009449005,-0.07206535,-0.07347107,STAR
1237648721248452723,220.50662,-0.035387505,19.2223,18.15355,18.11979,18.12901,18.23186,0.0006849117,1.093128,0.02066422,-0.01852798,-0.1116562,STAR
1237648705130135699,220.30921,0.61733355,19.87129,19.71284,19.99834,20.27598,20.55884,-8.059421e-05,0.1539974,-0.2959404,-0.2648754,-0.3359413,STAR
1237651752954364018,220.63317,1.211846,23.15402,21.3504,20.04774,19.17627,18.99752,-2.735083e-05,1.978182,1.340805,0.8891582,0.08958244,STAR
1237651735237820654,220.56244,1.1553588,20.24389,19.10375,19.24617,19.38012,19.26721,-6.632208e-05,1.174747,-0.1433945,-0.1475792,0.1093407,STAR
1237648705667072308,220.50394,0.93243345,18.98426,17.81755,17.39827,17.25301,17.18626,-9.581014e-05,1.180216,0.4174652,0.1443253,0.064188,STAR
1237651735237820436,220.44807,1.0752762,18.26684,17.25843,17.07923,17.02542,17.05974,0.001004634,1.018188,0.17206,0.05592346,-0.03587914,STAR
1237648705130463256,221.04172,0.56456345,18.57838,17.50103,17.11697,16.98587,16.95335,4.983913e-05,1.08407,0.3687325,0.1247883,0.03884506,STAR
1237648705130397771,221.0094,0.63500886,-9999.207,-9999.161,-9999.111,-9999.083,-9999.062,2.483662e-05,0.0,0.0,0.0,0.0,STAR
1237648721785454676,220.80124,0.42287468,18.36777,17.47136,17.14931,17.04023,17.00384,-9.402145e-05,0.8989716,0.3262062,0.1063805,0.04554558,STAR
1237655693551010190,222.47987,-1.021647,21.79952,20.52848,19.5483,19.02364,18.60175,-0.0001314694,1.369244,0.982605,0.5322971,0.3809032,STAR
1237648720712695828,222.96269,-0.52201372,18.55808,17.59859,17.46556,17.44893,17.46243,-0.0003972359,0.9592743,0.1154099,0.02597046,-0.01347923,STAR
1237648704057508175,222.93215,-0.39722274,20.34248,18.97062,18.43229,18.25217,18.11252,-0.0001024276,1.378687,0.5381966,0.1782112,0.1174259,STAR
1237648704057508161,222.91961,-0.23490896,19.56194,17.82601,17.14384,17.16413,16.89204,8.19434e-05,1.748531,0.6727943,0.04989433,0.2166824,STAR
1237648720175497347,222.22231,-0.94001179,18.944,17.9837,17.8932,17.87637,17.95692,-0.0003411396,0.9890919,0.06701851,0.01213264,-0.07924461,STAR
1237648702983503893,222.25764,-1.1004646,17.69841,16.61057,16.23265,16.13559,16.09099,0.0002428135,1.1007,0.353508,0.1135063,0.03503799,STAR
1237648703520571452,222.71859,-0.77486448,19.04963,17.74771,17.07581,16.90678,16.78121,-0.0001551575,1.372654,0.6690807,0.2253532,0.1435642,STAR
1237648702983372943,222.08455,-1.1426794,18.64223,18.58805,18.74076,18.82327,18.9236,0.000387842,0.07867813,-0.1780872,-0.08415794,-0.1041546,STAR
1237655693550747908,221.85876,-1.0235098,19.98022,19.59097,19.75078,19.90675,20.05284,0.0003600718,0.4002552,-0.1678219,-0.1590786,-0.1487141,STAR
1237648703520505962,222.60332,-0.62489269,-9999.201,-9999.157,17.79539,17.8291,17.88753,0.0007780482,0.0,-10016.79,-0.02190208,-0.06780624,STAR
1237648721249370348,222.59926,-0.11039937,18.0213,16.96197,16.88031,16.89337,16.91143,-7.953154e-05,1.077173,0.0682888,-0.01664543,-0.0328083,STAR
1237655693550616682,221.5858,-0.972625,17.45498,16.38624,16.03155,15.90137,15.86478,-0.0003224194,1.06941,0.3534698,0.123723,0.03290081,STAR
1237648703520243809,222.01742,-0.77728558,18.91989,17.96831,17.66562,17.52056,17.5517,-0.0001956451,0.9628906,0.3016396,0.1295605,-0.02103233,STAR
1237648720712171526,221.74941,-0.60499057,20.94443,19.92364,19.5674,19.31303,18.92906,-0.0002464563,1.049358,0.3607903,0.2912846,0.3659496,STAR
1237648703520047546,221.58232,-0.6242136,-9999.164,-9999.128,-9999.088,-9999.065,-9999.049,1.4384e-05,0.0,0.0,0.0,0.0,STAR
1237648720174973147,221.06273,-0.92871031,19.58624,17.91614,17.25302,16.99003,16.85878,6.107714e-05,1.647734,0.6788139,0.2709846,0.1253052,STAR
1237651735244308651,235.25338,0.74169221,21.41195,18.99882,18.03115,17.63893,17.45085,0.0001614098,2.455223,0.9746361,0.4033337,0.1909428,STAR
1237648705136624183,235.22272,0.55363325,23.56317,21.14764,19.83587,18.81802,18.23114,-8.586595e-05,2.555014,1.329287,1.018606,0.5926456,STAR
1237663783125844054,4.9664268,-0.63967637,22.02239,19.31046,17.863,17.16037,16.74306,8.715931e-05,2.67745,1.455627,0.6838112,0.4174747,STAR
1237663782589038670,5.1571904,-1.0725056,19.31793,17.61031,16.91535,16.64234,16.45648,-0.0003204925,1.705431,0.7147694,0.2820587,0.1920757,STAR
1237657189833441343,4.4739792,-1.0067887,17.37122,16.32083,15.95049,15.8209,15.80595,3.112067e-05,1.066618,0.3397112,0.1317701,0.02565002,STAR
1237657189833506838,4.6381963,-0.96197081,18.88909,17.7159,17.32864,17.19234,17.17227,-0.0001337375,1.151423,0.393383,0.1261215,0.01264381,STAR
1237657189833441385,4.5764084,-1.039015,18.17532,17.16397,16.77802,16.66747,16.62983,-0.0004807895,1.058331,0.3488255,0.1329575,0.02706909,STAR
1237657190370181312,4.1525518,-0.46228342,19.86265,18.84778,18.56276,18.4686,18.46436,-0.0004923446,1.046984,0.2643261,0.1068878,-0.004505157,STAR
1237657190370050064,3.8940033,-0.48545393,18.2446,17.32908,16.89917,16.73178,16.67667,-0.000591893,0.9681835,0.3979568,0.1537647,0.04965019,STAR
1237657190370050095,3.9870508,-0.55707581,18.08002,16.9589,16.56609,16.43863,16.40023,-0.0002406712,1.13698,0.3803406,0.1313362,0.02636719,STAR
1237657190370181273,4.2217817,-0.44991586,19.04553,18.11637,17.7141,17.53062,17.52028,-8.031868e-05,0.9760323,0.3780746,0.162077,0.02728271,STAR
1237663278466596871,4.4334584,0.96992167,16.71151,15.69816,15.63527,15.64485,15.77527,-0.001288166,1.056472,0.04122639,-0.00295639,-0.1765156,STAR
1237657191980662829,3.968167,0.77019057,19.01377,18.08094,17.76267,17.64774,17.63523,-0.0006973288,0.9702797,0.2879105,0.118412,-0.01188469,STAR
1237657191443791945,3.9477144,0.22406663,16.77621,15.74206,15.42853,15.35048,15.32412,-5.91288e-05,1.062239,0.295639,0.09635067,0.00978756,STAR
1237663784199323878,4.4815986,0.14260471,19.44389,18.60979,18.29702,18.17919,18.14383,0.0002090661,0.8544178,0.3135509,0.1107178,0.02515602,STAR
1237657191980990540,4.7312605,0.80320507,17.45944,16.44029,16.05725,15.93921,15.88939,9.793745e-05,1.030514,0.3682518,0.1311646,0.03162766,STAR
1237657191444119889,4.7299905,0.35958728,21.46056,20.57756,19.89944,18.9194,18.31686,-2.807012e-05,0.9087753,0.6822815,0.9494171,0.6126041,STAR
1237657191981187085,5.0618021,0.79232847,17.33214,16.14607,15.67733,15.50525,15.42663,-0.0008337659,1.215984,0.4550753,0.175993,0.08316231,STAR
1237663278466793598,5.0117913,0.97201883,17.33205,16.19491,16.14137,16.20057,16.25228,-0.0001183916,1.142284,0.0298748,-0.04230499,-0.06326675,STAR
1237663784199651546,5.1671168,0.18515676,19.07292,18.5207,18.37757,18.3552,18.40958,0.0001697609,0.5646992,0.1394901,0.02341652,-0.08232689,STAR
1237663784199651583,5.2180414,0.081211295,19.91007,18.96657,18.77714,18.67538,18.71215,-0.001367356,0.933157,0.1781559,0.09798241,-0.01376915,STAR
1237657191981318280,5.3553289,0.80604334,19.16886,18.13032,17.79487,17.65299,17.62104,1.601192e-05,1.055079,0.3371181,0.1282425,0.03144836,STAR
1237657191981252635,5.2057727,0.74307731,16.98239,16.65914,16.66969,16.76283,16.85762,3.986065e-05,0.3453388,-0.03582954,-0.09129143,-0.1131916,STAR
1237663716016717855,5.4210577,0.48293937,18.02881,16.92439,16.59169,16.46396,16.42424,-8.745331e-05,1.097326,0.3394356,0.1255722,0.03525734,STAR
1237657191444512771,5.4919624,0.40092316,16.51428,15.48602,15.32947,15.41702,15.39687,-0.0001891578,1.065711,0.1157284,-0.5192862,0.464222,STAR
1237657191444644139,5.8673021,0.28583823,24.52556,21.22626,19.85117,18.29146,17.48647,-0.0001167968,3.142595,1.417143,1.554417,0.8059311,STAR
1237657191444644744,5.8976155,0.25851313,23.47565,21.08276,19.95667,19.54351,19.20523,-0.0003068203,2.362686,1.133442,0.4288063,0.3205853,STAR
1237663784199979027,5.8753948,0.091215608,16.87749,15.92074,15.87445,15.87461,15.95461,3.163592e-06,1.010067,0.006845474,0.01585197,-0.06988335,STAR
1237657191981383820,5.6279238,0.74204191,20.28746,17.76308,16.78243,16.41325,16.2377,-0.0001975264,2.493628,1.017431,0.3590889,0.1690922,STAR
1237657192518189223,5.437612,1.0626619,25.40014,21.16217,20.15273,19.69712,19.41372,-0.0001819349,4.188345,0.9730549,0.462923,0.2847195,STAR
1237657191444709492,6.0800206,0.35211189,17.18697,16.30851,16.16243,16.12767,16.18209,-1.631224e-05,0.9069099,0.1301136,0.02398109,-0.04676819,STAR
